x,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,symbol,year
1913,13/02/2020,0.72,0.9278328,bmo,4,342400000,385314299,GTLS,2019
1914,13/02/2020,0.61,0.5215199,bmo,4,725966000,772364249,HE,2019
1915,13/02/2020,4.36,5.692966,bmo,4,2412000000,2354800000,HII,2019
1916,13/02/2020,0.009,-0.0204,bmo,4,174929000,168662549,HIMX,2019
1917,13/02/2020,0.42,0.09292,amc,4,176199000,179868149,HTA,2019
1918,13/02/2020,0.29,0.1769924,bmo,4,1657000000,1634149999,HUN,2019
1919,13/02/2020,0.04,0.0404,bmo,4,1106000000,1146950000,ICL,2019
1920,13/02/2020,1.07,0.5836285,amc,4,261139000,0,IFS,2019
1921,13/02/2020,0.65,0.866235,bmo,4,579389000,584122350,INCY,2019
1922,13/02/2020,-0.05,0,bmo,4,133000000,0,INVVY,2019
1923,13/02/2020,0.91,0.9111966,bmo,4,306627000,292127150,IPGP,2019
1924,13/02/2020,0.31,0.2508133,bmo,4,1080000000,1086050000,IRM,2019
1925,13/02/2020,0.3,0.17697,bmo,4,126301000,113527749,IRWD,2019
1926,13/02/2020,0.18,0.0969,bmo,3,25447000,25283649,JRSH,2020
1927,13/02/2020,1.86,0,bmo,4,2286000000,0,KBCSY,2019
1928,13/02/2020,0.67,0.3914,bmo,4,1338000000,1380399999,KELYA,2019
1929,13/02/2020,0.67,0,bmo,4,1338000000,0,KELYB,2019
1930,13/02/2020,0.72,0.592466,bmo,4,6536000000,6709149999,KHC,2019
1931,13/02/2020,-0.76,-0.6834,bmo,4,18096000,16585099,KPTI,2019
1932,13/02/2020,-2.19,0.136475,amc,4,2982000000,3014549999,LBTYA,2019
1933,13/02/2020,1.15,0.9578718,bmo,4,736307000,746613699,LECO,2019
1934,13/02/2020,2.86,4.4844655,bmo,4,2953000000,2973949999,LH,2019
