,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2018-06-18,45.846710205078125,341.4281921386719,104.11637878417969,129.82308959960938,40.46878433227539,97.80548858642578,47.185001373291016,354.739990234375,107.05999755859375,144.47999572753906,43.54999923706055,100.86000061035156,47.30500030517578,357.6499938964844,107.4800033569336,144.52000427246094,43.959999084472656,101.11000061035156,46.79999923706055,352.3699951171875,106.5,143.13999938964844,43.400001525878906,99.41999816894531,46.970001220703125,353.19000244140625,107.0,144.17999267578125,43.880001068115234,100.01000213623047,73939600,3363200,9288600,4286400,12161900,23586000
2018-06-19,45.10584259033203,328.3193359375,103.18277740478516,129.30194091796875,40.51524353027344,97.80548858642578,46.42250061035156,341.1199951171875,106.0999984741211,143.89999389648438,43.599998474121094,100.86000061035156,46.58250045776367,347.1700134277344,106.98999786376953,144.22000122070312,43.75,101.0,45.86249923706055,338.57000732421875,105.76000213623047,142.9499969482422,43.20000076293945,99.5,46.28499984741211,347.1700134277344,105.87000274658203,143.1199951171875,43.29999923706055,99.6500015258789,134314000,6857300,8869500,3487000,12936400,28653100
2018-06-20,45.30259704589844,329.83038330078125,104.20390319824219,128.1608123779297,40.19929122924805,98.78490447998047,46.625,342.69000244140625,107.1500015258789,142.6300048828125,43.2599983215332,101.87000274658203,46.79999923706055,346.9800109863281,107.9000015258789,144.52000427246094,43.779998779296875,102.5199966430664,46.432498931884766,340.4599914550781,105.80999755859375,142.41000366210938,43.22999954223633,101.12000274658203,46.587501525878906,346.0,107.0,144.22000122070312,43.619998931884766,101.37000274658203,82514800,4540000,18625900,3329900,10893700,26180800
2018-06-21,45.04997253417969,324.9891662597656,102.97854614257812,126.92078399658203,40.041324615478516,98.07701110839844,46.3650016784668,337.6600036621094,105.88999938964844,141.25,43.09000015258789,101.13999938964844,47.087501525878906,341.1499938964844,107.25,143.13999938964844,43.29999923706055,102.45999908447266,46.23500061035156,336.20001220703125,105.79000091552734,140.8300018310547,42.959999084472656,100.87999725341797,46.8125,341.1499938964844,107.01000213623047,142.58999633789062,43.27000045776367,102.08000183105469,102847600,4048300,7707800,3887700,10465200,23198200
2018-06-22,44.918792724609375,326.1922607421875,103.41616821289062,126.94774627685547,40.190006256103516,97.3691177368164,46.22999954223633,338.9100036621094,106.33999633789062,141.27999877929688,43.25,100.41000366210938,46.537498474121094,340.94000244140625,106.80000305175781,141.80999755859375,43.40999984741211,100.7699966430664,46.17499923706055,336.6000061035156,105.80999755859375,140.77999877929688,43.08000183105469,99.62999725341797,46.529998779296875,340.42999267578125,106.06999969482422,141.63999938964844,43.150001525878906,100.41000366210938,108801600,3192000,8959100,5611300,14924400,38923100
2018-06-25,44.250797271728516,318.7716064453125,101.57814025878906,124.71031951904297,40.49665832519531,95.4103012084961,45.54249954223633,331.20001220703125,104.44999694824219,138.7899932861328,43.58000183105469,98.38999938964844,46.22999954223633,333.8500061035156,106.08000183105469,140.39999389648438,43.75,100.11000061035156,45.182498931884766,327.6000061035156,103.73999786376953,138.27999877929688,43.15999984741211,97.30000305175781,45.849998474121094,332.5199890136719,106.0,140.39999389648438,43.15999984741211,100.0,126652400,5006200,7995800,8937100,12092400,35433300
2018-06-26,44.79977035522461,318.86785888671875,101.39336395263672,124.97093200683594,40.264347076416016,96.07939910888672,46.10749816894531,331.29998779296875,104.26000213623047,139.0800018310547,43.33000183105469,99.08000183105469,46.63249969482422,334.3999938964844,104.70999908447266,139.85000610351562,43.84000015258789,100.08000183105469,45.6349983215332,330.4800109863281,103.91000366210938,138.3300018310547,43.279998779296875,98.75,45.747501373291016,332.3900146484375,104.45999908447266,139.36000061035156,43.560001373291016,98.81999969482422,98276800,3112400,6550000,4139500,13974700,26897200
2018-06-27,44.73418426513672,317.44342041015625,101.10161590576172,123.53324127197266,40.022735595703125,94.5860366821289,46.040000915527344,329.82000732421875,103.95999908447266,137.47999572753906,43.06999969482422,97.54000091552734,46.81999969482422,341.4200134277344,105.87999725341797,139.77999877929688,43.61000061035156,100.0199966430664,46.00749969482422,329.760009765625,103.4800033569336,137.4499969482422,42.9900016784668,97.4000015258789,46.307498931884766,334.8500061035156,104.5,139.11000061035156,43.33000183105469,99.58000183105469,101141200,4578900,8803300,4101800,15332600,31298400
2018-06-28,45.0596923828125,322.0921325683594,101.88935089111328,125.8335189819336,40.394439697265625,95.64302062988281,46.375,334.6499938964844,104.7699966430664,140.0399932861328,43.470001220703125,98.62999725341797,46.5525016784668,337.5400085449219,105.12000274658203,140.5399932861328,43.68000030517578,99.11000061035156,45.95000076293945,327.2900085449219,103.68000030517578,137.9499969482422,43.16999816894531,97.26000213623047,46.025001525878906,330.0,103.91000366210938,138.10000610351562,43.2400016784668,97.37999725341797,69460800,3348000,6303600,4523700,12668900,26650700
2018-06-29,44.96494674682617,322.9198303222656,101.9282455444336,125.52800750732422,40.7568473815918,95.62362670898438,46.27750015258789,335.510009765625,104.80999755859375,139.6999969482422,43.86000061035156,98.61000061035156,46.79750061035156,340.0,105.68000030517578,141.36000061035156,44.099998474121094,99.91000366210938,45.727500915527344,335.3599853515625,104.6500015258789,139.61000061035156,43.310001373291016,98.33000183105469,46.5724983215332,337.19000244140625,104.93000030517578,140.32000732421875,43.56999969482422,98.93000030517578,90950800,3108500,6774000,3710100,11485600,28053200
2018-07-02,45.4677734375,323.4684753417969,102.43394470214844,125.67179107666016,40.65462875366211,96.98123931884766,46.79499816894531,336.0799865722656,105.33000183105469,139.86000061035156,43.75,100.01000213623047,46.82500076293945,336.3299865722656,105.37000274658203,140.22000122070312,44.15999984741211,100.05999755859375,45.85499954223633,329.32000732421875,103.9000015258789,138.1999969482422,43.58000183105469,98.0,45.95500183105469,330.69000244140625,104.1500015258789,138.27999877929688,43.779998779296875,98.0999984741211,70925200,2820700,5488900,3405400,9232500,19564500
2018-07-03,44.6758918762207,320.4366760253906,101.1794204711914,125.41122436523438,40.87765121459961,96.05030822753906,45.97999954223633,332.92999267578125,104.04000091552734,139.57000732421875,43.9900016784668,99.05000305175781,46.98749923706055,339.69000244140625,105.94999694824219,140.94000244140625,44.33000183105469,100.62999725341797,45.8849983215332,332.0,103.5,139.3699951171875,43.9900016784668,98.94000244140625,46.9474983215332,338.17999267578125,105.87999725341797,140.64999389648438,44.060001373291016,100.4800033569336,55819200,1464400,2406300,1963200,8214300,14670300
2018-07-05,45.03539276123047,320.67730712890625,102.44367218017578,127.08251190185547,41.500244140625,96.73880767822266,46.349998474121094,333.17999267578125,105.33999633789062,141.42999267578125,44.65999984741211,99.76000213623047,46.602500915527344,337.2799987792969,105.5999984741211,141.42999267578125,44.66999816894531,99.91999816894531,46.06999969482422,329.1000061035156,104.43000030517578,139.92999267578125,44.130001068115234,99.02999877929688,46.314998626708984,336.1499938964844,104.69999694824219,140.47999572753906,44.15999984741211,99.5,66416800,2427900,6202800,3744700,11653000,18977400
2018-07-06,45.65966796875,322.08258056640625,102.71817016601562,128.02601623535156,41.481658935546875,98.0964126586914,46.99250030517578,334.6400146484375,104.77999877929688,142.47999572753906,44.63999938964844,101.16000366210938,47.10749816894531,336.1000061035156,105.04000091552734,142.94000244140625,44.939998626708984,101.43000030517578,46.29999923706055,330.45001220703125,104.04000091552734,141.1699981689453,44.58000183105469,99.66999816894531,46.35499954223633,332.8399963378906,104.5,141.52999877929688,44.66999816894531,99.88999938964844,69940800,2105100,4134500,2849000,8733900,19234600
2018-07-09,46.29366683959961,329.08935546875,103.93376159667969,129.74224853515625,41.258636474609375,98.7655029296875,47.64500045776367,341.9200134277344,106.0199966430664,144.38999938964844,44.400001525878906,101.8499984741211,47.66999816894531,343.0400085449219,106.06999969482422,144.72000122070312,44.72999954223633,102.25,47.32500076293945,336.510009765625,104.75,142.47000122070312,44.34000015258789,101.25,47.375,337.5,105.01000213623047,142.58999633789062,44.540000915527344,101.6500015258789,79026400,3128700,4725200,3904700,7373100,18212000
2018-07-10,46.23780822753906,334.13262939453125,103.94356536865234,130.02980041503906,41.7883186340332,99.0273208618164,47.587501525878906,347.1600036621094,106.02999877929688,144.7100067138672,44.970001220703125,102.12000274658203,47.81999969482422,348.0,106.56999969482422,145.58999633789062,45.0,102.51000213623047,47.54499816894531,342.7799987792969,104.83000183105469,144.25999450683594,44.5,101.86000061035156,47.6775016784668,342.7799987792969,106.25,144.50999450683594,44.5099983215332,102.0,63756400,3278300,4213600,3777000,10606100,19293100
2018-07-11,45.63780975341797,327.81884765625,105.91401672363281,130.2364501953125,41.62104415893555,98.89157104492188,46.970001220703125,340.6000061035156,108.04000091552734,144.94000244140625,44.790000915527344,101.9800033569336,47.44499969482422,344.3900146484375,109.33999633789062,146.19000244140625,45.0,102.33999633789062,46.90250015258789,339.19000244140625,105.31999969482422,144.0,44.63999938964844,101.0999984741211,47.125,341.7300109863281,105.31999969482422,144.0,44.9900016784668,101.1500015258789,75326000,3056900,11753800,3526600,7715600,19644600
2018-07-12,46.402976989746094,333.0450744628906,106.11988830566406,131.59327697753906,41.50953674316406,101.0346450805664,47.75749969482422,346.0299987792969,108.25,146.4499969482422,44.66999816894531,104.19000244140625,47.852500915527344,346.6000061035156,109.19999694824219,146.8300018310547,44.959999084472656,104.41000366210938,47.32749938964844,342.739990234375,107.81999969482422,145.74000549316406,44.4900016784668,102.7300033569336,47.38249969482422,345.2799987792969,108.05000305175781,145.85000610351562,44.83000183105469,102.7699966430664,72164400,2030700,5931400,3119500,6331600,24335900
2018-07-13,46.47584533691406,337.62646484375,107.83544921875,131.0990447998047,41.574581146240234,102.23709106445312,47.83250045776367,350.7900085449219,110.0,145.89999389648438,44.7400016784668,105.43000030517578,47.959999084472656,351.239990234375,110.23999786376953,146.97999572753906,44.779998779296875,105.5999984741211,47.724998474121094,346.20001220703125,107.66000366210938,145.8000030517578,44.470001220703125,104.08999633789062,47.77000045776367,347.0,108.0,146.4499969482422,44.70000076293945,104.37000274658203,50055600,2272300,8188800,3062600,5585900,24635200
2018-07-16,46.37383270263672,342.7371826171875,108.03150177001953,130.70372009277344,41.56529235839844,101.73282623291016,47.727500915527344,356.1000061035156,110.19999694824219,145.4600067138672,44.72999954223633,104.91000366210938,48.162498474121094,356.3399963378906,110.44999694824219,145.7899932861328,44.79999923706055,105.81999969482422,47.60499954223633,352.3500061035156,108.7699966430664,144.2100067138672,44.529998779296875,104.5199966430664,47.880001068115234,353.9700012207031,109.81999969482422,145.6699981689453,44.72999954223633,105.4000015258789,60172400,2889000,8245900,3468800,5831400,21786900
2018-07-17,46.50499725341797,343.4879455566406,108.12954711914062,128.9335479736328,42.048500061035156,102.74134826660156,47.86249923706055,356.8800048828125,110.30000305175781,143.49000549316406,45.25,105.94999694824219,47.967498779296875,359.0,112.62000274658203,145.0,45.38999938964844,106.5,47.29999923706055,355.0400085449219,110.08999633789062,143.33999633789062,44.68000030517578,104.31999969482422,47.4375,357.6099853515625,110.26000213623047,144.75,44.75,104.61000061035156,62138000,2730500,9075900,5096700,11592200,25901700
2018-07-18,46.24993896484375,346.7122497558594,108.51187133789062,129.8590545654297,41.92770004272461,101.93647003173828,47.599998474121094,360.2300109863281,110.69000244140625,144.52000427246094,45.119998931884766,105.12000274658203,47.95000076293945,361.8599853515625,111.05999755859375,144.8000030517578,45.290000915527344,106.05000305175781,47.48249816894531,354.260009765625,109.6500015258789,142.74000549316406,44.84000015258789,104.72000122070312,47.94499969482422,359.0,110.30999755859375,143.50999450683594,45.189998626708984,105.94000244140625,65573600,3090100,6414100,6935300,7351600,29493900
2018-07-19,46.60945129394531,341.99609375,109.92353820800781,134.1002197265625,41.91840744018555,101.23828887939453,47.970001220703125,355.3299865722656,112.12999725341797,149.24000549316406,45.11000061035156,104.4000015258789,48.13750076293945,359.3900146484375,114.68000030517578,150.5399932861328,45.43000030517578,105.30999755859375,47.42250061035156,355.260009765625,111.30000305175781,147.25,44.91999816894531,103.88999938964844,47.42250061035156,357.69000244140625,111.54000091552734,147.85000610351562,44.9900016784668,104.93000030517578,81147200,2711700,17796800,14655800,10097500,40171600
2018-07-20,46.50257873535156,341.58221435546875,109.28633117675781,131.50343322753906,42.07637023925781,103.0516357421875,47.86000061035156,354.8999938964844,111.4800033569336,146.35000610351562,45.279998779296875,106.2699966430664,48.10749816894531,356.989990234375,112.19999694824219,148.86000061035156,45.279998779296875,108.19999694824219,47.54249954223633,353.0,110.83000183105469,146.25999450683594,44.900001525878906,106.08000183105469,47.94499969482422,353.0400085449219,112.1500015258789,148.5800018310547,45.02000045776367,108.08000183105469,82704800,1816700,11787900,6414600,8588400,56004000
2018-07-23,46.54385757446289,340.01336669921875,108.90399169921875,130.9193572998047,41.76972579956055,104.70018005371094,47.90250015258789,353.2699890136719,111.08999633789062,145.6999969482422,44.95000076293945,107.97000122070312,47.9900016784668,355.0,111.20999908447266,146.6999969482422,45.36000061035156,108.13999938964844,47.38999938964844,352.3900146484375,110.33999633789062,145.00999450683594,44.77000045776367,106.12999725341797,47.66999816894531,355.0,111.05000305175781,146.35000610351562,45.279998779296875,106.30000305175781,63957600,1943700,5447800,3897900,9055700,29707000
2018-07-24,46.88151168823242,344.82574462890625,108.52166748046875,131.53036499023438,42.05779266357422,104.39954376220703,48.25,358.2699890136719,110.69999694824219,146.3800048828125,45.2599983215332,107.66000366210938,48.415000915527344,359.4700012207031,111.88999938964844,147.0399932861328,45.27000045776367,108.81999969482422,48.01250076293945,354.6400146484375,110.54000091552734,145.9199981689453,44.61000061035156,107.26000213623047,48.11249923706055,356.75,111.83999633789062,146.6999969482422,44.779998779296875,108.56999969482422,74791600,3182000,5648800,3891600,13786100,26316600
2018-07-25,47.323604583740234,342.5639343261719,108.99222564697266,131.7460174560547,42.829071044921875,107.47354888916016,48.70500183105469,355.9200134277344,111.18000030517578,146.6199951171875,46.09000015258789,110.83000183105469,48.712501525878906,356.29998779296875,111.41999816894531,146.64999389648438,46.58000183105469,111.1500015258789,48.10749816894531,345.5,109.62999725341797,145.5,45.75,107.5999984741211,48.26499938964844,351.5199890136719,110.63999938964844,146.00999450683594,46.0,107.95999908447266,66839600,7378100,6756800,3630900,21330600,30702100
2018-07-26,47.17543029785156,345.8363342285156,111.27637481689453,131.826904296875,42.96846008300781,106.3001937866211,48.5525016784668,359.32000732421875,113.51000213623047,146.7100067138672,46.2400016784668,109.62000274658203,48.9900016784668,360.20001220703125,114.55999755859375,149.27000427246094,46.59000015258789,111.0,48.40250015258789,355.2699890136719,111.68000030517578,146.6300048828125,46.20000076293945,109.5,48.65250015258789,355.3800048828125,112.1500015258789,147.42999267578125,46.36000061035156,110.73999786376953,76304000,3191200,9466400,4778000,12673100,31372100
2018-07-27,46.390830993652344,347.116455078125,110.40389251708984,130.42514038085938,42.94057846069336,104.4189453125,47.744998931884766,360.6499938964844,112.62000274658203,145.14999389648438,46.209999084472656,107.68000030517578,48.79750061035156,364.5400085449219,114.05000305175781,147.13999938964844,46.5,110.18000030517578,47.525001525878906,359.4700012207031,111.91999816894531,144.66000366210938,46.060001373291016,106.13999938964844,48.747501373291016,361.05999755859375,114.0,146.88999938964844,46.31999969482422,110.18000030517578,96096000,2914700,5717000,3749300,10516900,37005300
2018-07-30,46.130916595458984,337.8863220214844,110.4136962890625,130.7306671142578,42.959163665771484,102.17890930175781,47.477500915527344,351.05999755859375,112.62999725341797,145.49000549316406,46.22999954223633,105.37000274658203,48.04999923706055,362.45001220703125,113.33999633789062,146.24000549316406,46.439998626708984,107.52999877929688,47.26750183105469,350.4700012207031,112.05000305175781,144.69000244140625,46.04999923706055,104.76000213623047,47.974998474121094,361.989990234375,112.19999694824219,144.8000030517578,46.099998474121094,107.19000244140625,84118000,3080400,5199300,3608200,8967900,34668300
2018-07-31,46.22322082519531,342.9296875,111.32539367675781,130.2274627685547,43.330867767333984,102.8674087524414,47.5724983215332,356.29998779296875,113.55999755859375,144.92999267578125,46.630001068115234,106.08000183105469,48.03499984741211,359.0199890136719,114.05000305175781,145.8000030517578,46.66999816894531,106.72000122070312,47.334999084472656,354.05999755859375,112.36000061035156,144.16000366210938,46.310001373291016,105.37999725341797,47.57500076293945,354.3800048828125,112.55000305175781,145.74000549316406,46.400001525878906,106.48999786376953,157492000,2728400,8421200,5474200,12438800,27655200
2018-08-01,48.94623947143555,339.5225830078125,110.74700927734375,128.94253540039062,43.10784149169922,103.06134796142578,50.375,352.760009765625,112.97000122070312,143.5,46.38999938964844,106.27999877929688,50.439998626708984,357.9100036621094,113.83000183105469,145.19000244140625,46.4900016784668,106.44999694824219,49.32749938964844,350.5,112.58999633789062,143.33999633789062,46.16999816894531,105.41999816894531,49.782501220703125,354.0899963378906,113.68000030517578,144.75999450683594,46.45000076293945,106.02999877929688,271742800,2717800,6466600,3388400,9904100,23628700
2018-08-02,50.37697219848633,336.6062316894531,110.53132629394531,128.45730590820312,42.91270065307617,104.3122787475586,51.84749984741211,349.7300109863281,112.75,142.9600067138672,46.18000030517578,107.56999969482422,52.095001220703125,350.7300109863281,113.31999969482422,143.36000061035156,46.630001068115234,108.08999633789062,50.087501525878906,346.0299987792969,111.68000030517578,142.3300018310547,46.18000030517578,104.83999633789062,50.14500045776367,348.6199951171875,112.5,142.86000061035156,46.47999954223633,105.4000015258789,249616000,2655900,4027300,3841400,12009700,26104300
2018-08-03,50.5227165222168,335.3646545410156,111.84496307373047,132.71646118164062,43.32157516479492,104.76805114746094,51.997501373291016,348.44000244140625,114.08999633789062,147.6999969482422,46.619998931884766,108.04000091552734,52.185001373291016,350.989990234375,114.0999984741211,147.9199981689453,46.7599983215332,108.05000305175781,51.369998931884766,345.6700134277344,112.4000015258789,143.0,46.13999938964844,106.81999969482422,51.75749969482422,349.5,113.19999694824219,143.24000549316406,46.22999954223633,107.80000305175781,133789600,2285200,4747500,8053600,11462800,18659600
2018-08-06,50.78506088256836,333.5647888183594,113.65856170654297,131.21585083007812,43.34944534301758,104.85531616210938,52.26750183105469,346.57000732421875,115.94000244140625,146.02999877929688,46.650001525878906,108.12999725341797,52.3125,347.3699951171875,116.83999633789062,147.1999969482422,46.869998931884766,108.41999816894531,51.76750183105469,343.1199951171875,114.16000366210938,145.57000732421875,46.54999923706055,107.55999755859375,52.0,347.3699951171875,114.66000366210938,146.9499969482422,46.599998474121094,108.12000274658203,101701600,3251100,12715600,3913700,10056100,20265900
2018-08-07,50.308956146240234,337.5975646972656,114.266357421875,132.0964813232422,43.210060119628906,105.58259582519531,51.77750015258789,350.760009765625,116.55999755859375,147.00999450683594,46.5,108.87999725341797,52.375,352.1199951171875,117.9000015258789,147.63999938964844,46.61000061035156,109.0999984741211,51.689998626708984,345.5,116.23999786376953,146.35000610351562,46.130001068115234,108.16999816894531,52.33000183105469,348.04998779296875,116.56999969482422,146.64999389648438,46.52000045776367,108.55999755859375,102349600,2267400,15466900,3508800,8632900,16080200
2018-08-08,50.34297180175781,334.72943115234375,111.73712921142578,131.98861694335938,42.884830474853516,106.17412567138672,51.8125,347.7799987792969,113.9800033569336,146.88999938964844,46.150001525878906,109.48999786376953,51.95249938964844,351.6199951171875,116.41000366210938,147.42999267578125,46.560001373291016,109.75,51.130001068115234,346.25,113.9000015258789,146.24000549316406,46.119998931884766,108.76000213623047,51.51250076293945,350.5,115.9000015258789,147.3300018310547,46.4900016784668,109.33000183105469,90102000,2333600,11722900,3581100,6810000,15487500
2018-08-09,50.73891067504883,332.4564208984375,111.9135971069336,131.4890899658203,43.070674896240234,106.34867858886719,52.220001220703125,343.7200012207031,114.16000366210938,144.77000427246094,46.349998474121094,109.66999816894531,52.44499969482422,346.8399963378906,114.80000305175781,145.94000244140625,46.41999816894531,110.16000366210938,51.79999923706055,343.1199951171875,112.80999755859375,144.72999572753906,46.08000183105469,109.5999984741211,52.38249969482422,346.07000732421875,114.05000305175781,145.52999877929688,46.25,109.70999908447266,93970400,2301800,7042000,3093500,8924100,13677200
2018-08-10,50.587772369384766,328.28765869140625,110.46271514892578,131.22567749023438,42.81978225708008,105.698974609375,51.88249969482422,339.4100036621094,112.68000030517578,144.47999572753906,46.08000183105469,109.0,52.275001525878906,341.0,113.80000305175781,145.07000732421875,46.41999816894531,109.69000244140625,51.66749954223633,336.45001220703125,112.4000015258789,143.8800048828125,45.970001220703125,108.37999725341797,51.84000015258789,341.0,113.58000183105469,144.5,46.209999084472656,109.41999816894531,98444800,2745700,5740200,3003100,7535400,18183700
2018-08-13,50.91440963745117,327.2720947265625,109.91373443603516,129.61807250976562,42.58747100830078,104.93289947509766,52.217498779296875,338.3599853515625,112.12000274658203,142.7100067138672,45.83000183105469,108.20999908447266,52.73749923706055,342.1499938964844,112.83999633789062,144.3000030517578,46.130001068115234,109.58000183105469,51.92499923706055,337.3399963378906,111.72000122070312,142.52999877929688,45.70000076293945,108.0999984741211,52.32749938964844,339.6000061035156,112.66000366210938,144.14999389648438,46.04999923706055,109.23999786376953,103563600,1877200,6080900,2858500,8143400,18472500
2018-08-14,51.128936767578125,328.0264892578125,110.53132629394531,130.2084503173828,42.643218994140625,106.24201202392578,52.4375,339.1400146484375,112.75,143.36000061035156,45.88999938964844,109.55999755859375,52.63999938964844,340.1499938964844,113.19000244140625,143.82000732421875,46.099998474121094,109.75,52.064998626708984,337.6199951171875,111.94999694824219,142.92999267578125,45.869998931884766,108.04000091552734,52.540000915527344,339.1199951171875,112.37999725341797,143.0,45.90999984741211,108.55999755859375,82992000,2017300,4326400,2860000,6846100,16788300
2018-08-15,51.24837112426758,320.88836669921875,110.62936401367188,130.70797729492188,42.81978225708008,104.80131530761719,52.560001373291016,331.760009765625,112.8499984741211,143.91000366210938,46.08000183105469,107.66000366210938,52.685001373291016,337.1400146484375,113.12000274658203,144.0,46.150001525878906,108.98999786376953,52.08250045776367,328.0299987792969,111.47000122070312,142.0,45.650001525878906,106.81999969482422,52.30500030517578,336.57000732421875,112.18000030517578,142.5500030517578,45.77000045776367,108.48999786376953,115230400,3798600,5183200,4241500,9686400,29982800
2018-08-16,51.99916076660156,334.6423645019531,110.26664733886719,132.0067901611328,42.94987106323242,104.78184509277344,53.33000183105469,345.9800109863281,112.4800033569336,145.33999633789062,46.220001220703125,107.63999938964844,53.45249938964844,347.7200012207031,113.33000183105469,145.67999267578125,46.380001068115234,108.86000061035156,52.86750030517578,338.29998779296875,112.4000015258789,144.3699951171875,45.970001220703125,107.30000305175781,52.9375,339.05999755859375,113.30000305175781,144.3699951171875,46.11000061035156,108.30000305175781,114001600,5867900,5082500,5250700,10600700,21384300
2018-08-17,53.037574768066406,335.048583984375,110.26664733886719,132.66075134277344,43.30298614501953,104.72343444824219,54.39500045776367,346.3999938964844,112.4800033569336,146.05999755859375,46.599998474121094,107.58000183105469,54.48749923706055,348.5,112.86000061035156,146.38999938964844,46.72999954223633,107.9000015258789,53.290000915527344,341.6700134277344,111.88999938964844,144.69000244140625,46.2400016784668,106.69000244140625,53.36000061035156,346.0,112.51000213623047,144.7899932861328,46.290000915527344,107.36000061035156,141708000,3069200,4764500,2678600,8885700,18061500
2018-08-20,52.52080535888672,339.246337890625,109.7862777709961,133.06944274902344,43.423789978027344,104.03230285644531,53.8650016784668,350.739990234375,111.98999786376953,146.50999450683594,46.72999954223633,106.87000274658203,54.79499816894531,352.6099853515625,113.0,147.16000366210938,46.869998931884766,107.9000015258789,53.77750015258789,347.1000061035156,111.91000366210938,146.14999389648438,46.59000015258789,106.4800033569336,54.525001525878906,348.6000061035156,112.93000030517578,146.3699951171875,46.68000030517578,107.51000213623047,121150800,3018200,5167600,2499700,6392000,17914200
2018-08-21,52.41842269897461,342.1770935058594,110.17841339111328,132.57899475097656,42.94987106323242,103.16593170166016,53.7599983215332,353.7699890136719,112.38999938964844,145.97000122070312,46.220001220703125,105.9800033569336,54.29750061035156,354.45001220703125,113.0,147.1199951171875,46.75,107.3499984741211,53.50749969482422,349.6300048828125,112.0,145.88999938964844,46.209999084472656,105.8499984741211,54.20000076293945,351.0,112.25,147.0,46.72999954223633,106.91999816894531,104639200,2967200,4770400,3106900,13986300,22881900
2018-08-22,52.42086410522461,338.55963134765625,109.73727416992188,131.9159698486328,42.68039321899414,104.21723937988281,53.76250076293945,350.0299987792969,111.94000244140625,145.24000549316406,45.93000030517578,107.05999755859375,54.09000015258789,355.8699951171875,112.75,146.16000366210938,46.380001068115234,107.33999633789062,53.459999084472656,349.8399963378906,111.94000244140625,145.19000244140625,45.91999816894531,105.77999877929688,53.525001525878906,354.32000732421875,112.44000244140625,146.00999450683594,46.34000015258789,105.8499984741211,76072400,2682900,3213000,2389000,7159100,18000600
2018-08-23,52.52812194824219,336.09320068359375,109.79608917236328,132.03402709960938,42.46666717529297,104.70396423339844,53.872501373291016,347.4800109863281,112.0,145.3699951171875,45.70000076293945,107.55999755859375,54.26250076293945,350.2799987792969,112.13999938964844,145.52000427246094,46.08000183105469,108.18000030517578,53.650001525878906,345.4599914550781,111.52999877929688,144.75,45.689998626708984,106.87000274658203,53.662498474121094,349.1499938964844,111.94000244140625,145.0399932861328,45.88999938964844,107.1500015258789,75532800,1833400,4257400,2220400,13144900,18167700
2018-08-24,52.69144058227539,337.93096923828125,109.72747802734375,132.64259338378906,42.401611328125,105.52166748046875,54.040000915527344,349.3800048828125,111.93000030517578,146.0399932861328,45.630001068115234,108.4000015258789,54.224998474121094,350.6300048828125,112.69999694824219,146.08999633789062,45.79999923706055,108.55999755859375,53.77750015258789,348.1000061035156,111.44000244140625,144.8699951171875,45.58000183105469,107.55999755859375,54.150001525878906,348.7699890136719,111.62999725341797,145.4600067138672,45.650001525878906,107.66999816894531,73905600,1954100,5049000,2776600,10952900,17234000
2018-08-27,53.125328063964844,342.1480712890625,110.11959838867188,133.23292541503906,42.457366943359375,106.68978881835938,54.48500061035156,353.739990234375,112.33000183105469,146.69000244140625,45.689998626708984,109.5999984741211,54.685001373291016,355.0,112.88999938964844,147.6199951171875,46.04999923706055,109.63999938964844,54.08250045776367,351.010009765625,112.06999969482422,146.52000427246094,45.560001373291016,108.51000213623047,54.287498474121094,352.1099853515625,112.48999786376953,146.94000244140625,46.04999923706055,109.2699966430664,82100400,2279500,4767700,3491600,9581200,19662300
2018-08-28,53.554351806640625,339.7009582519531,110.36467742919922,133.14212036132812,42.16000747680664,107.33229064941406,54.92499923706055,351.2099914550781,112.58000183105469,146.58999633789062,45.369998931884766,110.26000213623047,55.1349983215332,355.67999267578125,112.79000091552734,146.99000549316406,45.72999954223633,110.5,54.72999954223633,350.6099853515625,112.19999694824219,146.19000244140625,45.279998779296875,109.79000091552734,54.752498626708984,355.0,112.56999969482422,146.9499969482422,45.650001525878906,109.94000244140625,91107200,2475100,3131600,2455300,8476800,19151500
2018-08-29,54.3538932800293,338.71441650390625,110.23722839355469,134.00497436523438,42.122840881347656,109.04553985595703,55.744998931884766,350.19000244140625,112.44999694824219,147.5399932861328,45.33000183105469,112.0199966430664,55.872501373291016,352.3500061035156,112.72000122070312,147.92999267578125,45.41999816894531,112.02999877929688,54.852500915527344,349.2099914550781,112.0199966430664,146.60000610351562,45.220001220703125,110.2699966430664,55.037498474121094,352.260009765625,112.58000183105469,146.8699951171875,45.25,110.44999694824219,109019200,1850100,4001500,3153800,12410900,20818000
