,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume
2016-10-04,63.84,129.169998,37.77,114.989998,88.290001,72.0,64.379997,129.279999,37.939999,115.510002,88.68,72.57,63.709998999999996,127.550003,37.330002,113.41999799999999,87.949997,71.550003,63.91,128.190002,37.540001000000004,113.5,88.349998,71.75,61.432716000000006,128.190002,35.121666,107.083076,81.476822,67.834816,3709400,14307500.0,14393100,4742900,23317600,6569300
2016-10-05,63.77,128.25,37.75,113.910004,88.480003,71.870003,64.529999,128.800003,38.310001,114.83000200000001,89.0,72.269997,63.689999,127.83000200000001,37.639998999999996,113.379997,88.209999,71.599998,64.360001,128.470001,37.990002000000004,113.410004,88.849998,71.66999799999999,62.176605,128.470001,35.542675,106.998177,81.937935,67.759186,3345000,12386800.0,22420800,3720300,64580300,6464400
2016-10-06,63.560001,128.429993,37.84,113.25,88.610001,71.66999799999999,63.68,129.059998,38.16,114.220001,89.730003,71.66999799999999,61.759997999999996,128.080002,37.580002,112.400002,88.470001,68.889999,61.939999,128.740005,38.07,113.91999799999999,89.220001,69.360001,59.838696,128.740005,35.617519,107.47934,82.279152,65.575241,7975900,11682700.0,15171400,3900000,61462800,20110300
2016-10-07,62.110001000000004,129.03999299999998,38.080002,113.970001,89.010002,69.260002,62.27,129.25,38.220001,114.339996,90.050003,69.470001,61.48,128.330002,37.779999,113.220001,88.300003,68.16999799999999,61.759997999999996,128.990005,38.099998,113.449997,90.0,68.699997,59.664803000000006,128.990005,35.645592,107.035904,82.99846600000001,64.951263,4217400,12804400.0,16942500,4153100,20518800,12653800
2016-10-10,62.150002,129.679993,38.25,114.209999,90.190002,68.75,62.490002000000004,130.699997,38.360001000000004,114.989998,90.33000200000001,68.959999,61.869999,129.199997,37.900002,114.160004,88.779999,67.75,61.900002,130.240005,38.02,114.709999,89.059998,67.980003,59.800064,130.240005,35.570744,108.22466999999999,82.131599,64.270546,2500800,15138700.0,14874300,3277400,14155100,8956400
2016-10-11,61.529999,130.229996,37.91,114.650002,88.83000200000001,67.949997,61.700001,130.639999,38.0,115.230003,89.120003,67.959999,60.549999,128.229996,36.82,113.559998,88.199997,67.300003,60.860001000000004,128.880005,37.27,113.68,88.540001,67.389999,58.795334,128.880005,34.869064,107.25290700000001,81.652061,63.712742000000006,3926500,17537900.0,27650500,3943300,11723100,8591500
2016-10-12,60.82,129.009995,37.200001,113.599998,88.739998,67.739998,61.049999,129.66000400000001,37.25,115.230003,89.010002,67.910004,60.580002,128.46000700000002,36.810001,113.540001,88.33000200000001,67.370003,60.689999,129.050003,37.130001,114.709999,88.57,67.459999,58.6311,129.050003,34.738083,108.22466999999999,81.67971800000001,63.778923,3293800,11073000.0,14053900,3340200,17118000,8940700
2016-10-13,60.23,128.21000700000002,36.849998,114.139999,88.050003,67.190002,60.560001,128.25,37.130001,115.739998,88.57,68.540001,59.5,126.75,36.459998999999996,114.07,87.599998,67.07,60.41,127.82,36.970001,115.410004,88.239998,68.230003,58.360603000000005,127.82,34.588390000000004,108.88508600000002,81.375389,64.506897,4220500,17139300.0,16936000,4464700,11158100,9193800
2016-10-14,61.009997999999996,128.490005,37.189999,114.900002,88.5,68.41999799999999,61.200001,128.949997,37.700001,115.110001,88.959999,68.809998,60.099998,127.58000200000001,37.16,114.07,88.220001,68.209999,60.150002,127.879997,37.450001,114.089996,88.43,68.449997,58.109428,127.879997,35.037459999999996,107.63971699999999,81.550606,64.714897,4963800,13345300.0,19123900,5312500,7369000,6416000
2016-10-17,60.27,128.199997,37.549999,113.910004,88.43,68.650002,60.419998,128.470001,37.720001,114.400002,88.650002,68.650002,59.779999,127.32,37.240002000000004,112.099998,87.709999,67.800003,59.900002,127.540001,37.290001000000004,112.410004,87.83000200000001,68.220001,57.86790799999999,127.540001,34.887772,106.054718,80.997284,64.497452,3903900,11351700.0,15788100,5655700,7610600,7493400
2016-10-18,60.52,128.679993,37.970001,112.889999,88.209999,68.57,60.57,129.389999,38.049999,113.089996,88.269997,68.980003,59.880001,128.009995,37.529999,111.230003,87.440002,68.230003,60.080002,128.570007,37.75,111.25,87.449997,68.870003,58.041798,128.570007,35.318134,104.960297,80.646835,65.111977,3311200,13504000.0,37784600,6178300,10649000,7814900
2016-10-19,60.419998,128.740005,36.07,111.709999,86.650002,69.220001,61.68,130.470001,36.09,111.769997,86.82,69.339996,60.27,128.600006,35.23,111.120003,85.440002,68.690002,61.25,130.110001,35.509997999999996,111.260002,85.540001,68.889999,59.172112,130.110001,33.222446000000005,104.969742,79.494026,65.130882,7888500,16752300.0,75229000,6433400,12788800,7123300
2016-10-20,65.339996,130.070007,35.41,111.300003,85.379997,68.980003,67.779999,130.66000400000001,35.669998,111.300003,85.519997,69.08000200000001,64.75,129.5,35.099998,110.33000200000001,84.790001,68.57,66.779999,130.0,35.43,110.57,84.93,68.730003,64.514503,130.0,33.147594,104.318733,78.927132,64.97964499999999,25870700,13167500.0,25669500,7250700,10175100,6294000
2016-10-21,66.449997,129.779999,35.209998999999996,113.269997,84.410004,68.339996,67.589996,132.130005,35.400002,114.5,84.860001,68.629997,66.400002,129.699997,34.810001,112.75,84.239998,67.989998,67.360001,132.070007,35.150002,113.93,84.33000200000001,68.339996,65.07482900000001,132.070007,32.885639000000005,107.48877,78.369545,64.610893,8561200,19088800.0,20813200,10108000,13974100,7844600
2016-10-24,67.690002,132.720001,35.43,114.25,84.389999,68.620003,67.93,133.41000400000001,35.490002000000004,114.5,84.699997,69.370003,67.07,132.149994,35.110001000000004,112.639999,84.059998,68.389999,67.089996,133.279999,35.259997999999996,113.57,84.099998,69.190002,64.813988,133.279999,32.988541,107.149124,78.155815,65.41452,5174000,17470200.0,21524700,6173500,10573200,7163600
2016-10-25,66.93,133.5,35.139998999999996,113.5,87.489998,69.010002,67.379997,133.5,35.25,113.540001,88.08000200000001,69.870003,66.610001,132.220001,35.009997999999996,112.66999799999999,86.970001,69.0,66.739998,132.28999299999998,35.099998,112.720001,86.970001,69.360001,64.475861,132.28999299999998,32.838848,106.347176,80.822952,65.575241,3882300,13336800.0,17860300,4879000,20761200,7629700
2016-10-26,66.5,131.639999,35.040001000000004,112.269997,86.910004,69.300003,67.07,132.259995,35.209998999999996,112.699997,87.739998,69.809998,66.139999,130.940002,34.740002000000004,111.400002,86.779999,69.139999,66.800003,131.03999299999998,34.919998,112.110001,87.400002,69.589996,64.533821,131.03999299999998,32.670448,105.771652,81.222565,65.792686,3621800,13084700.0,19977600,3763100,8464100,5050500
2016-10-27,67.0,131.740005,35.099998,112.16999799999999,87.510002,69.599998,67.220001,131.800003,35.23,112.489998,87.599998,70.0,66.43,129.270004,34.75,111.779999,86.449997,69.389999,66.93,129.690002,34.810001,112.08000200000001,86.58000200000001,69.83000200000001,64.659409,129.690002,32.567539000000004,105.743362,80.46051800000001,66.0196,4751300,16741400.0,14634700,2960700,6598300,7131600
2016-10-28,67.150002,130.5,34.869999,112.260002,86.870003,69.800003,67.220001,132.970001,35.169998,112.349998,87.230003,70.209999,66.300003,129.929993,34.709998999999996,111.529999,86.449997,69.730003,66.449997,131.28999299999998,34.740002000000004,112.099998,86.839996,69.989998,64.195686,131.28999299999998,32.502045,105.76223,80.70213299999999,66.17086,4994500,24545500.0,22296400,3304700,7021100,6952900
2016-10-31,66.809998,132.009995,34.919998,112.459999,87.010002,70.059998,66.83000200000001,132.119995,35.080002,112.730003,87.470001,70.16999799999999,66.309998,130.880005,34.84,111.790001,86.690002,69.849998,66.41999799999999,130.990005,34.869999,112.57,86.800003,70.019997,64.166718,130.990005,32.623665,106.20565,80.664978,66.199226,3233400,15669000.0,19188600,4181600,8207100,6389000
2016-11-01,66.769997,131.41000400000001,34.900002,112.650002,86.58000200000001,69.980003,66.809998,131.940002,35.16,112.769997,86.989998,70.059998,65.730003,128.649994,34.27,111.949997,86.480003,69.139999,66.25,129.5,34.52,112.25,86.849998,69.300003,64.00248,129.5,32.296211,105.903755,80.711433,65.518517,3761600,22077800.0,25368200,3935600,8564500,8838600
2016-11-02,65.760002,130.229996,34.599998,112.099998,86.769997,69.199997,66.029999,130.229996,34.900002,112.769997,87.410004,69.970001,65.139999,126.279999,34.470001,111.82,86.559998,69.199997,65.449997,127.16999799999999,34.599998,112.389999,86.739998,69.449997,63.229614,127.16999799999999,32.371059,106.035835,80.609207,65.660324,3659000,39640900.0,21416400,3512500,7773200,7645300
2016-11-03,65.529999,122.0,34.450001,112.739998,86.800003,69.629997,65.760002,123.279999,34.52,112.849998,86.980003,70.08000200000001,65.040001,119.5,33.869999,111.519997,86.470001,69.349998,65.33000200000001,120.0,33.93,111.720001,86.599998,69.629997,63.113707999999995,120.0,31.98457,105.403709,80.479111,65.830505,3796500,63766300.0,19400000,3890700,6899900,6803900
2016-11-04,65.5,119.589996,33.529999,111.989998,86.690002,69.709999,66.08000200000001,121.93,33.93,112.0,86.730003,69.940002,65.029999,119.25,33.419998,110.83000200000001,85.07,69.129997,65.510002,120.75,33.610001000000004,111.040001,85.08000200000001,69.160004,63.28759,120.75,31.682915,104.76216099999999,79.066544,65.386162,3429900,30545500.0,21914700,3457400,9378100,7262100
2016-11-07,66.849998,122.83000200000001,34.240002000000004,112.0,86.019997,69.620003,67.33000200000001,123.209999,34.75,113.279999,86.57,69.839996,66.650002,121.349998,34.150002,111.879997,85.599998,69.160004,67.0,122.150002,34.689999,112.82,86.559998,69.779999,64.72704300000001,122.150002,32.700993,106.441521,80.441925,65.972321,4012100,23008900.0,19296600,3842400,8878500,9755400
2016-11-08,66.790001,122.029999,34.599998,113.010002,86.769997,69.709999,67.260002,124.610001,34.950001,114.25,87.690002,70.040001,66.309998,121.540001,34.490002000000004,113.0,86.589996,69.470001,67.07,124.220001,34.740002000000004,114.110001,87.459999,69.790001,64.79467,124.220001,32.748127000000004,107.65858500000002,81.278328,65.981789,3947700,19367800.0,14789000,3239100,7657000,7616500
2016-11-09,67.160004,121.5,34.130001,112.089996,85.260002,69.300003,69.0,123.809998,34.849998,115.41999799999999,86.540001,71.5,67.059998,120.510002,33.669998,111.800003,84.309998,69.290001,68.739998,123.18,34.75,114.980003,85.93,71.099998,66.408012,123.18,32.757553,108.47941599999999,79.856461,67.22030600000001,9319100,31916000.0,25999400,5099500,11972500,16779500
2016-11-10,69.239998,123.93,34.950001,115.029999,85.510002,71.25,70.400002,124.18,34.950001,115.040001,85.699997,72.089996,69.050003,115.269997,34.029999,113.779999,82.18,71.0,70.110001,120.800003,34.5,114.510002,82.959999,71.389999,67.731537,120.800003,32.521889,108.03598799999999,77.09638199999999,67.494461,9418700,67846700.0,28249900,4437700,22095000,14321300
2016-11-11,69.970001,119.529999,34.57,114.66999799999999,82.66999799999999,71.110001,70.589996,120.699997,34.869999,114.959999,84.059998,71.279999,69.650002,118.150002,34.34,114.16999799999999,82.650002,70.599998,70.5,119.019997,34.610001000000004,114.220001,83.58000200000001,71.230003,68.108299,119.019997,32.625587,107.76238300000001,77.672562,67.34320100000001,4656100,32804000.0,22665000,4331200,8905700,8223900
2016-11-14,70.800003,119.129997,34.560001,114.989998,83.559998,71.160004,72.68,119.129997,34.73,118.75,83.779999,71.309998,70.629997,113.550003,34.200001,114.720001,82.760002,70.190002,72.41999799999999,115.08000200000001,34.48,117.860001,83.0,70.489998,69.963165,115.08000200000001,32.503033,111.196579,77.133553,66.64359300000001,8026400,51377000.0,22529400,7083400,12294000,12856200
2016-11-15,72.129997,116.730003,34.639998999999996,117.58000200000001,84.58000200000001,70.790001,72.480003,118.489998,35.290001000000004,118.480003,84.58000200000001,71.41999799999999,71.239998,115.83000200000001,34.610001000000004,117.019997,82.879997,70.349998,72.470001,117.199997,34.91,118.32,83.620003,71.41999799999999,70.01146700000001,117.199997,32.908375,111.63056200000001,77.70973199999999,67.522835,4431200,34681400.0,20676100,4447900,9464000,9725100
2016-11-16,71.949997,114.480003,34.900002,118.860001,83.980003,71.75,72.400002,117.879997,34.919998,119.599998,84.199997,72.059998,71.279999,114.209999,34.540001000000004,118.470001,83.16999799999999,71.33000200000001,71.68,116.339996,34.84,119.209999,83.190002,71.389999,69.24826800000001,116.339996,32.842392,112.470253,77.31012,67.494461,4469200,32397900.0,18535200,5365800,8532600,11132400
2016-11-17,71.360001,116.809998,34.810001,118.889999,83.269997,69.08000200000001,72.0,117.790001,35.02,119.5,83.5,69.519997,71.32,116.010002,34.630001,118.279999,82.93,68.120003,71.779999,117.790001,35.02,119.449997,83.07,69.190002,69.344872,117.790001,33.012077000000005,112.69668600000001,77.198608,65.41452,3797400,18597800.0,15748500,2836600,9083700,23440300
2016-11-18,71.529999,118.389999,34.900002,119.260002,82.91999799999999,68.93,71.599998,119.129997,35.0,120.239998,83.099998,69.400002,70.769997,116.839996,34.639998999999996,118.910004,81.989998,68.440002,71.0,117.019997,34.950001,120.0,82.0,68.540001,68.59133100000001,117.019997,32.946083,113.215584,76.204239,64.799995,5430600,22879300.0,16806900,3655400,14565500,11135300
2016-11-21,71.309998,118.199997,35.099998,119.800003,82.0,68.540001,71.66999799999999,121.949997,35.200001,120.5,82.75,69.400002,70.959999,117.800003,34.84,118.959999,81.709999,68.41999799999999,71.540001,121.769997,34.98,119.5,82.639999,69.370003,69.113014,121.769997,32.974361,112.743858,76.79900400000001,65.58470200000001,3368200,35415400.0,14259500,3603300,11482100,8356000
2016-11-22,71.82,122.400002,35.18,119.5,83.010002,69.730003,71.879997,122.980003,35.5,120.290001,83.18,70.41999799999999,70.870003,120.900002,35.110001000000004,118.879997,82.660004,69.730003,71.720001,121.470001,35.48,119.690002,82.760002,70.120003,69.286911,121.470001,33.445694,112.923126,76.910522,66.293785,4086200,26089200.0,22327400,3699100,7426500,10984000
2016-11-23,71.940002,121.230003,35.48,119.730003,82.589996,70.220001,72.91999799999999,121.309998,35.52,120.760002,82.93,70.889999,71.510002,119.940002,35.099998,119.730003,82.519997,70.18,72.879997,120.839996,35.200001,120.139999,82.68,70.83000200000001,70.407562,120.839996,33.181754999999995,113.347679,76.836182,66.96504200000001,4661400,15672100.0,15843100,2860200,7693300,7398900
2016-11-25,72.970001,121.010002,35.110001000000004,120.08000200000001,82.989998,71.110001,73.18,121.139999,35.450001,120.989998,83.459999,71.650002,72.459999,120.07,35.110001000000004,119.91999799999999,82.949997,70.980003,72.860001,120.379997,35.439999,120.660004,83.459999,71.230003,70.38825200000001,120.379997,33.407990000000005,113.83828700000001,77.561035,67.34320100000001,1900400,8658600.0,6372800,1709100,3882900,4234400
2016-11-28,72.529999,120.120003,35.43,120.379997,83.129997,70.93,72.769997,121.690002,35.66,121.870003,83.360001,71.519997,71.970001,119.82,35.209998999999996,120.230003,82.760002,70.800003,72.129997,120.410004,35.509997999999996,121.82,83.07,71.190002,69.682999,120.410004,33.473971999999996,114.932693,77.198608,67.30540500000001,4467700,18101300.0,13549000,5931700,6990100,7099200
2016-11-29,72.199997,120.57,35.639998999999996,120.379997,83.41999799999999,71.379997,72.260002,122.099998,35.639998999999996,120.790001,83.480003,71.790001,71.389999,120.400002,35.27,119.019997,82.690002,71.199997,71.489998,120.870003,35.310001,120.68,82.889999,71.370003,69.064713,120.870003,33.285446,114.74253799999998,77.031334,67.475571,3814800,18891000.0,19581000,6370900,6183100,7310100
2016-11-30,72.0,120.32,35.200001,120.220001,82.519997,70.91999799999999,72.33000200000001,121.790001,35.299999,120.489998,82.83000200000001,71.160004,71.779999,117.949997,34.700001,119.269997,82.260002,70.16999799999999,72.040001,118.41999799999999,34.700001,119.269997,82.459999,70.43,69.596046,118.41999799999999,32.710426,113.401901,76.631729,66.586845,4812500,30188900.0,27016100,5696100,12115500,9326100
2016-12-01,72.449997,118.379997,34.860001000000004,118.959999,82.209999,70.25,72.769997,118.449997,34.93,118.959999,82.32,70.730003,71.779999,114.0,33.560001,117.870003,81.18,70.050003,72.529999,115.099998,33.759997999999996,118.470001,81.860001,70.66999799999999,70.069435,115.099998,31.824312,112.64126599999999,76.074135,66.813774,4298200,43277000.0,29618700,4445000,12516900,6849800
2016-12-02,72.519997,115.110001,33.720001,118.0,82.349998,70.58000200000001,72.660004,116.480003,34.259997999999996,118.5,82.68,70.949997,71.43,114.300003,33.599998,117.709999,82.07,70.449997,71.860001,115.400002,34.16,118.239998,82.400002,70.879997,69.422165,115.400002,32.201382,112.422577,76.57596600000001,67.012291,2959100,25070400.0,21492500,3348700,9079400,6674200
2016-12-05,72.33000200000001,115.949997,34.310001,119.449997,82.559998,70.900002,72.639999,117.57,34.419998,120.339996,83.08000200000001,70.989998,71.989998,115.07,33.970001,119.029999,82.480003,69.809998,72.029999,117.43,34.389998999999996,119.290001,82.989998,69.940002,69.586388,117.43,32.418194,113.420929,77.12425999999999,66.12359599999999,3929100,20201500.0,14462000,5191900,8597500,10527900
2016-12-06,72.470001,117.690002,34.389998999999996,119.290001,83.239998,70.010002,72.739998,117.800003,34.75,119.650002,83.25,70.389999,72.08000200000001,116.33000200000001,34.299999,118.599998,82.610001,69.5,72.309998,117.309998,34.720001,119.25,82.910004,70.360001,69.856911,117.309998,32.729275,113.38288899999999,77.049911,66.520668,3843900,19131200.0,15297700,3368000,7327200,7778000
2016-12-07,72.470001,117.0,34.669998,119.410004,82.739998,69.93,74.720001,117.949997,35.57,120.129997,84.279999,70.650002,72.230003,116.57,34.450001,118.470001,82.709999,69.900002,74.290001,117.949997,35.5,119.91999799999999,84.18,70.599998,71.769737,117.949997,33.46455,114.01992,78.23015600000001,67.225296,5801500,21913700.0,21710300,4059900,8567700,6966200
2016-12-08,74.800003,117.980003,35.48,120.050003,83.790001,70.480003,75.199997,119.5,36.029999,121.150002,84.18,70.900002,73.989998,117.639999,35.220001,119.5,83.5,70.32,74.910004,118.910004,35.700001,120.449997,83.5,70.339996,72.36869,118.910004,33.653084,114.52384199999999,77.598213,66.977722,3415800,22442800.0,19966500,3255100,7522800,6844200
2016-12-09,74.839996,119.220001,35.75,120.57,83.519997,70.269997,74.910004,119.940002,35.900002,121.269997,84.400002,70.43,74.290001,118.949997,35.59,120.209999,83.470001,69.739998,74.769997,119.68,35.759997999999996,121.260002,84.370003,70.08000200000001,72.233437,119.68,33.709641,115.29399099999999,78.406723,66.73015600000001,2566900,17464700.0,16326900,2623700,8004500,10756700
2016-12-12,74.699997,119.220001,35.779999,121.57,84.209999,70.07,74.699997,119.239998,36.09,122.25,85.18,71.779999,73.150002,117.650002,35.669998,121.260002,84.209999,70.019997,73.58000200000001,117.769997,35.970001,121.739998,85.129997,71.66999799999999,71.083809,117.769997,33.907604,115.75038899999998,79.113007,68.244156,3654900,17805500.0,21985800,4172000,7494100,9084100
2016-12-13,73.66999799999999,117.860001,36.009997999999996,121.779999,84.66999799999999,71.66999799999999,74.230003,121.519997,36.889998999999996,122.91999799999999,85.360001,72.230003,73.110001,117.610001,35.93,121.760002,84.529999,71.610001,73.839996,120.309998,36.799999,122.68,85.18,71.800003,71.334991,120.309998,34.69001,116.644135,79.15947,68.367958,2892900,29768000.0,35773600,4308000,11795900,8887500
2016-12-14,73.529999,120.0,36.700001,122.870003,85.290001,71.900002,75.730003,121.690002,36.889998999999996,123.400002,85.739998,72.480003,73.239998,118.849998,36.459998999999996,122.389999,84.16999799999999,71.18,74.07,120.209999,36.549999,122.839996,84.370003,71.339996,71.55720500000001,120.209999,34.454346,116.796249,78.406723,67.929932,5415800,25913100.0,30819400,4967400,12292200,8669400
2016-12-15,74.540001,120.08000200000001,36.740002000000004,122.970001,84.150002,71.220001,75.739998,122.5,37.16,123.360001,84.800003,71.800003,74.339996,119.629997,36.529999,121.769997,83.610001,71.029999,74.940002,120.57,36.790001000000004,122.360001,84.68,71.08000200000001,72.39768199999999,120.57,34.68058,116.339882,78.694817,67.682373,4061600,20139600.0,23721500,4402800,8768100,7136300
2016-12-16,75.290001,120.900002,36.720001,122.889999,84.900002,71.07,75.379997,121.5,36.869999,123.839996,85.120003,71.639999,74.58000200000001,119.269997,36.09,122.540001,84.150002,70.599998,75.0,119.870003,36.310001,123.239998,84.68,70.980003,72.45564300000001,119.870003,34.228111,117.17658999999999,78.694817,67.58714300000001,7424000,25324300.0,37794500,10564800,18095400,17642900
2016-12-19,74.68,119.849998,36.34,123.230003,84.75,70.839996,75.129997,120.360001,36.950001,123.660004,84.980003,71.75,74.139999,118.510002,36.27,122.769997,84.32,70.839996,74.550003,119.239998,36.889998999999996,122.989998,84.709999,71.58000200000001,72.020905,119.239998,34.774853,116.93888899999999,78.72269399999999,68.158463,3076600,15918100.0,18744300,3545500,6431200,5889300
2016-12-20,75.0,119.5,36.950001,123.18,84.57,71.730003,75.5,119.769997,37.240002000000004,123.900002,84.709999,71.93,74.529999,118.800003,36.889998999999996,122.709999,84.190002,71.510002,75.059998,119.089996,37.209998999999996,123.33000200000001,84.57,71.82,72.513611,119.089996,35.076510999999996,117.262146,78.59259,68.386986,3244900,13684400.0,18551800,2768800,7485400,6108100
2016-12-21,75.110001,118.91999799999999,37.25,123.150002,84.190002,71.660004,75.57,119.199997,37.349998,123.760002,84.730003,72.0,74.690002,118.480003,36.91,123.099998,84.120003,71.239998,75.32,119.040001,36.98,123.18,84.279999,71.239998,72.764778,119.040001,34.859695,117.11953700000001,78.323082,67.834709,3244500,10767600.0,14323600,2762800,6099300,5101000
2016-12-22,75.0,118.860001,37.23,123.120003,84.0,71.239998,75.370003,118.989998,37.240002000000004,124.0,84.610001,71.239998,74.5,116.93,36.810001,123.089996,83.870003,69.209999,74.58000200000001,117.400002,36.93,123.720001,84.470001,69.589996,72.04989599999999,117.400002,34.812560999999995,117.63296499999998,78.499649,66.26358,2865200,16258600.0,10793900,3037100,7864800,12106800
2016-12-23,74.739998,117.0,36.93,123.370003,84.68,69.43,75.239998,117.559998,36.98,123.83000200000001,85.18,69.75,74.739998,116.300003,36.77,123.07,84.550003,69.360001,74.970001,117.269997,36.970001,123.139999,84.959999,69.540001,72.426651,117.269997,34.850266,117.081497,78.955017,66.215965,1950400,10890000.0,6286000,2164100,5271700,4795400
2016-12-27,75.099998,116.959999,36.91,123.300003,84.900002,69.300003,75.110001,118.68,37.330002,123.650002,84.940002,69.82,74.790001,116.860001,36.91,122.970001,84.41999799999999,69.25,74.980003,118.010002,37.07,123.07,84.599998,69.699997,72.43633299999999,118.010002,34.944527,117.014954,78.620453,66.368324,2049400,12051500.0,9033700,1919300,3782600,4435700
2016-12-28,75.029999,118.190002,37.099998,122.93,84.400002,69.940002,75.379997,118.25,37.200001,123.349998,84.629997,70.0,74.150002,116.650002,36.580002,122.610001,83.949997,69.260002,74.370003,116.91999799999999,36.630001,122.68,84.07,69.309998,71.847015,116.91999799999999,34.529762,116.644135,78.12793,65.996971,2517300,12087400.0,12868600,1980200,4298800,4875700
2016-12-29,74.269997,117.0,36.509997999999996,122.760002,84.239998,69.209999,74.68,117.529999,36.720001,123.360001,84.489998,69.519997,73.5,116.059998,36.43,122.760002,84.099998,69.120003,73.91999799999999,116.349998,36.66,122.790001,84.349998,69.260002,71.41226999999999,116.349998,34.558040999999996,116.748718,78.388138,65.949364,2568000,9934900.0,8447300,1943300,3684900,4289800
2016-12-30,73.959999,116.599998,36.790001000000004,122.790001,84.16999799999999,69.120003,74.339996,116.83000200000001,36.799999,123.160004,84.449997,69.43,73.839996,114.769997,36.200001,121.440002,83.91999799999999,68.83000200000001,74.08000200000001,115.050003,36.27,121.720001,84.08000200000001,69.120003,71.566856,115.050003,34.190399,115.731369,78.13723,65.816048,3378800,18684100.0,17468000,3574600,6209800,6889500
2017-01-03,74.889999,116.029999,36.610001000000004,121.860001,83.879997,69.239998,75.75,117.839996,36.93,122.0,84.389999,69.239998,74.739998,115.510002,36.27,118.959999,83.5,68.050003,75.349998,116.860001,36.599998,119.620003,84.199997,68.660004,72.79377,116.860001,34.50148,113.73468799999999,78.248734,65.378029,5853900,20663900.0,20196500,5123800,8792700,10473200
2017-01-04,75.260002,117.550003,36.709998999999996,119.0,84.449997,68.660004,76.550003,119.660004,36.77,119.739998,84.599998,69.629997,75.059998,117.290001,36.34,118.18,84.239998,68.599998,76.260002,118.690002,36.41,119.480003,84.5,69.059998,73.987114,118.690002,34.322379999999995,113.60158500000001,78.52754200000001,65.758911,4635800,19630900.0,15915700,3780800,8096700,7918000
2017-01-05,76.0,118.860001,36.450001,119.339996,84.410004,68.43,76.18,120.949997,36.720001,120.199997,85.43,69.33000200000001,74.82,118.32,36.310001,119.099998,84.379997,68.120003,75.32,120.66999799999999,36.349998,119.699997,85.059998,69.209999,73.075119,120.66999799999999,34.265808,113.81073799999999,79.047943,65.901741,3383000,19492200.0,13986000,4261100,6852400,7099200
2017-01-06,75.400002,120.980003,36.59,118.93,84.940002,68.410004,75.91999799999999,123.879997,36.68,121.5,85.25,68.5,75.059998,120.029999,36.189999,118.519997,84.620003,68.010002,75.470001,123.410004,36.48,120.760002,85.029999,68.260002,73.22065699999999,123.410004,34.388363,114.81860400000001,79.020065,64.997162,3089600,28545300.0,15114000,4089200,4799900,9491100
2017-01-09,76.139999,123.550003,36.48,120.760002,84.059998,68.33000200000001,76.5,125.43,36.889998999999996,121.059998,84.660004,68.800003,75.529999,123.040001,36.48,120.33000200000001,83.75,68.32,75.860001,124.900002,36.610001000000004,120.43,84.400002,68.709999,73.59902199999999,124.900002,34.510909999999996,114.50483700000001,78.434601,65.425652,4800900,22880400.0,19449400,2976700,10981100,8660600
2017-01-10,76.519997,124.82,36.549999,120.459999,84.339996,68.639999,78.0,125.5,36.93,120.849998,84.43,69.269997,76.120003,124.279999,36.529999,119.730003,83.239998,68.220001,76.650002,124.349998,36.540001000000004,120.25,83.489998,68.230003,74.365486,124.349998,34.444922999999996,114.333694,77.588921,64.968582,9561400,17324600.0,15918800,3108400,10918200,10256500
2017-01-11,76.66999799999999,124.349998,36.509997999999996,120.93,83.389999,68.199997,77.440002,126.120003,37.0,121.5,83.75,68.620003,76.099998,124.059998,36.509997999999996,120.620003,83.279999,68.190002,76.910004,126.089996,36.950001,120.879997,83.75,68.529999,74.617737,126.089996,34.831409,114.932693,77.830551,65.254257,4500200,18356500.0,22398400,3565200,9572300,6697600
2017-01-12,76.83000200000001,125.610001,36.830002,120.300003,83.709999,68.360001,76.949997,126.730003,36.830002,122.309998,83.879997,68.559998,75.839996,124.800003,36.32,120.199997,83.370003,67.91999799999999,76.879997,126.620003,36.709998999999996,122.099998,83.839996,67.970001,74.588631,126.620003,34.605167,116.09268200000001,77.914177,64.721024,4056700,18653900.0,20391900,3480700,6545400,6544900
2017-01-13,76.93,127.489998,36.709998999999996,122.239998,83.849998,67.980003,77.629997,129.270004,36.860001000000004,122.239998,84.019997,68.019997,76.410004,127.370003,36.619999,121.099998,83.440002,67.08000200000001,76.620003,128.33999599999999,36.790001000000004,121.5,84.010002,67.129997,74.33638,128.33999599999999,34.68058,115.52220200000001,78.072174,63.921162,3454300,24884300.0,15072200,2877400,6762800,10012500
2017-01-17,77.400002,128.03999299999998,36.669998,120.75,83.900002,68.099998,77.699997,128.33999599999999,36.830002,122.800003,85.58000200000001,69.290001,76.470001,127.400002,36.59,120.699997,83.879997,68.059998,76.599998,127.870003,36.799999,122.75,85.209999,68.41999799999999,74.316978,127.870003,34.69001,116.71069299999999,79.18735500000001,65.149498,6431600,15294500.0,20163000,4069800,13097600,13140200
